open,high,low,close,volume,amount,timestamps
100.0,100.52914052541882,99.47085947458118,100.0,35276.15865642617,3527615.8656426165,2021-01-01
100.0,100.96847045832742,99.3367113558423,100.30518181416971,15415.742356683664,1546278.839887552,2021-01-04
100.30518181416971,100.54738329809535,99.02140082412524,99.26360230805088,48250.07674507925,4789476.42935648,2021-01-05
99.26360230805088,100.26561852154593,99.0437495376712,100.04576575116626,27582.547990290757,2759517.1350569306,2021-01-06
100.04576575116626,101.10783884842121,99.99067700007231,101.05275009732726,12606.32857525869,1273904.171160412,2021-01-07
101.05275009732726,101.40530388000066,98.56281924971194,98.91537303238533,11017.586996925616,1089808.7277176555,2021-01-08
98.91537303238533,99.323341721003,96.91866851099864,97.32663719961631,5895.843916626411,573822.6618590635,2021-01-11
97.32663719961631,97.94196060744983,96.87373836991515,97.48906177774866,27794.308327415354,2709641.0416011894,2021-01-12
97.48906177774866,98.03476444987982,96.55013169720912,97.09583436934028,16586.260687324906,1610456.8205031992,2021-01-13
97.09583436934028,98.48925208002971,95.68189319466269,97.07531090535213,3301.8677676819852,320529.8401160897,2021-01-14
97.07531090535213,97.25176010662514,95.8816593792599,96.05810858053292,14348.89337923435,1378327.558232983,2021-01-15
96.05810858053292,97.65740329050858,95.5200858499486,97.11938055992427,10712.566564360961,1040397.8289376926,2021-01-18
97.11938055992427,98.3836070397783,96.815848175292,98.08007465514603,77694.68063657824,7620300.077143323,2021-01-19
98.08007465514603,98.2786422347011,97.96394475193112,98.16251233148618,5640.777053726477,553712.8470955896,2021-01-20
98.16251233148618,99.99655557702854,97.71922737665328,99.55327062219564,6952.936450661246,692187.5640916075,2021-01-21
99.55327062219564,101.86575641404167,97.84228269312568,100.15476848497171,53528.8325821596,5361167.834537005,2021-01-22
100.15476848497171,101.02438104210275,98.19465982797058,99.06427238510162,65212.76597888746,6460255.211918395,2021-01-25
99.06427238510162,100.69544975384676,97.90441070252999,99.53558807127513,12136.99674623003,1208063.1085551588,2021-01-26
99.53558807127513,100.93872474451628,96.92908306739201,98.33221974063316,13284.209347609401,1306265.7926497008,2021-01-27
98.33221974063316,100.22105427520819,97.5648580394632,99.45369257403823,36061.76050967556,3586475.243407865,2021-01-28
99.45369257403823,100.31288393632076,98.52972940351071,99.38892076579324,3423.162678221658,340224.444194193,2021-01-29
99.38892076579324,99.41707164201044,99.12626771777035,99.15441859398754,4969.35361056304,492733.36804331106,2021-02-01
99.15441859398754,99.95031739384847,97.5150550019785,98.31095380183942,17595.760640615048,1729856.0114477302,2021-02-02
98.31095380183942,100.08840770821763,98.05349920683447,99.83095311321269,76108.28843030751,7597962.973812897,2021-02-03
99.83095311321269,100.3401010553727,99.12052236439952,99.62967030655953,15543.781428171404,1548621.81900594,2021-02-04
99.62967030655953,100.20098721760479,98.51360076534868,99.08491767639394,23878.874463778062,2366036.3104483946,2021-02-05
99.08491767639394,99.41167018485578,98.31798256338745,98.64473507184928,54558.64286600678,5381922.871396879,2021-02-08
